group_cn,group_lat,family_cn,family_lat,genus_cn,genus_lat,species_cn,species_lat,author,is_exotic,notes
被子植物,Angiosperm,薔薇科,Rosaceae,繡線菊屬,Spiraea,臺灣繡線菊,Spiraea formosana,Hayata,False,
被子植物,Angiosperm,薔薇科,Rosaceae,繡線菊屬,Spiraea,假繡線菊,Spiraea hayatana,H.L.Li,False,
被子植物,Angiosperm,薔薇科,Rosaceae,繡線菊屬,Spiraea,玉山繡線菊,Spiraea morrisonicola,Hayata,False,
被子植物,Angiosperm,薔薇科,Rosaceae,繡線菊屬,Spiraea,笑靨花,Spiraea prunifolia var. pseudoprunifolia,,False,
被子植物,Angiosperm,薔薇科,Rosaceae,繡線菊屬,Spiraea,太魯閣繡線菊,Spiraea tarokoensis,Hayata,False,
被子植物,Angiosperm,薔薇科,Rosaceae,繡線菊屬,Spiraea,塔塔加繡線菊,Spiraea tatakaensis,I.S.Chen,False,
被子植物,Angiosperm,薔薇科,Rosaceae,冠蕊木屬,Stephanandra,冠蕊木,Stephanandra incisa,(Thunb.) Siebold & Zucc. ex Zabel,False,
被子植物,Angiosperm,胡頹子科,Elaeagnaceae,胡頹子屬,Elaeagnus,臺灣胡頹子,Elaeagnus formosana,Nakai,False,
被子植物,Angiosperm,胡頹子科,Elaeagnaceae,胡頹子屬,Elaeagnus,蓬萊胡頹子,Elaeagnus formosensis,Hatus.,False,
被子植物,Angiosperm,胡頹子科,Elaeagnaceae,胡頹子屬,Elaeagnus,藤胡頹子,Elaeagnus glabra,Thunb.,False,
被子植物,Angiosperm,胡頹子科,Elaeagnaceae,胡頹子屬,Elaeagnus,慈恩胡頹子,Elaeagnus grandifolia,Hayata,False,
被子植物,Angiosperm,胡頹子科,Elaeagnaceae,胡頹子屬,Elaeagnus,椬梧,Elaeagnus oldhamii,Maxim.,False,
被子植物,Angiosperm,胡頹子科,Elaeagnaceae,胡頹子屬,Elaeagnus,太魯閣胡頹子,Elaeagnus tarokoensis,S.Y.Lu & Yuen P.Yang,False,
被子植物,Angiosperm,胡頹子科,Elaeagnaceae,胡頹子屬,Elaeagnus,鄧氏胡頹子,Elaeagnus thunbergii,Servett.,False,
被子植物,Angiosperm,胡頹子科,Elaeagnaceae,胡頹子屬,Elaeagnus,菲律賓胡頹子,Elaeagnus triflora,Roxb.,False,
被子植物,Angiosperm,胡頹子科,Elaeagnaceae,胡頹子屬,Elaeagnus,小葉胡頹子,Elaeagnus umbellata,Thunb.,False,
被子植物,Angiosperm,鼠李科,Rhamnaceae,鼠李屬,Berchemia,阿里山黃鱔藤,Berchemia arisanensis,Y.C.Liu & F.Y.Lu,False,
被子植物,Angiosperm,鼠李科,Rhamnaceae,鼠李屬,Berchemia,奮起湖黃鱔藤,Berchemia fenchifuensis,C.M.Wang & S.Y.Lu,False,
被子植物,Angiosperm,鼠李科,Rhamnaceae,鼠李屬,Berchemia,大黃鱔藤,Berchemia floribunda,(Wall.) Brongn.,False,
被子植物,Angiosperm,鼠李科,Rhamnaceae,鼠李屬,Berchemia,臺灣黃鱔藤,Berchemia formosana,C.K.Schneid.,False,
被子植物,Angiosperm,鼠李科,Rhamnaceae,鼠李屬,Berchemia,小葉黃鱔藤,Berchemia lineata,(L.) DC.,False,
被子植物,Angiosperm,鼠李科,Rhamnaceae,濱棗屬,Colubrina,亞洲濱棗,Colubrina asiatica,(L.) Brongn.,False,
被子植物,Angiosperm,鼠李科,Rhamnaceae,馬甲子屬,Paliurus,馬甲子,Paliurus ramosissimus,(Lour.) Poir.,False,
被子植物,Angiosperm,鼠李科,Rhamnaceae,鼠李屬,Rhamnus,山綠柴,Rhamnus brachypoda,C.Y.Wu,False,
被子植物,Angiosperm,鼠李科,Rhamnaceae,鼠李屬,Rhamnus,清水鼠李,Rhamnus chingshuiensis,Shimizu,False,
被子植物,Angiosperm,鼠李科,Rhamnaceae,鼠李屬,Rhamnus,塔山鼠李,Rhamnus chingshuiensis var. tashanensis,Y.C.Liu & C.M.Wang,False,
被子植物,Angiosperm,鼠李科,Rhamnaceae,鼠李屬,Rhamnus,鈍齒鼠李,Rhamnus crenata,Siebold & Zucc.,False,
被子植物,Angiosperm,鼠李科,Rhamnaceae,鼠李屬,Rhamnus,桶鉤藤,Rhamnus formosana,Matsum.,False,
被子植物,Angiosperm,鼠李科,Rhamnaceae,鼠李屬,Rhamnus,變葉鼠李,Rhamnus kanagusuki,Makino,False,
被子植物,Angiosperm,鼠李科,Rhamnaceae,鼠李屬,Rhamnus,中原氏鼠李,Rhamnus nakaharae,(Hayata) Hayata,False,
被子植物,Angiosperm,鼠李科,Rhamnaceae,鼠李屬,Rhamnus,小葉鼠李,Rhamnus parvifolia,Bunge,False,
被子植物,Angiosperm,鼠李科,Rhamnaceae,鼠李屬,Rhamnus,畢祿山鼠李,Rhamnus pilushanensis,Y.C.Liu & C.M.Wang,False,
被子植物,Angiosperm,鼠李科,Rhamnaceae,雀梅藤屬,Sageretia,巒大雀梅藤,Sageretia randaiensis,Hayata,False,
被子植物,Angiosperm,鼠李科,Rhamnaceae,雀梅藤屬,Sageretia,雀梅藤,Sageretia thea var. thea,(Osbeck) M.C.Johnst.,False,
被子植物,Angiosperm,鼠李科,Rhamnaceae,雀梅藤屬,Sageretia,臺灣雀梅藤,Sageretia thea var. taiwaniana,(Hosok. ex Masam.) Y.C.Liu & C.M.Wang,False,
被子植物,Angiosperm,鼠李科,Rhamnaceae,翼核木屬,Ventilago,翼核木,Ventilago elegans,Hemsl.,False,
被子植物,Angiosperm,鼠李科,Rhamnaceae,翼核木屬,Ventilago,光果翼核木,Ventilago leiocarpa,Benth.,False,
被子植物,Angiosperm,榆科,Ulmaceae,榆屬,Ulmus,紅雞油 / 榔榆,Ulmus parvifolia,Jacq.,False,榔榆
被子植物,Angiosperm,榆科,Ulmaceae,榆屬,Ulmus,阿里山榆,Ulmus uyematsui,Hayata,False,
被子植物,Angiosperm,榆科,Ulmaceae,櫸屬,Zelkova,櫸 / 台灣櫸/雞油,Zelkova serrata,(Thunb.) Makino,False,台灣櫸/雞油
被子植物,Angiosperm,大麻科,Cannabaceae,糙葉樹屬,Aphananthe,糙葉樹,Aphananthe aspera,(Thunb.) Planch.,False,
被子植物,Angiosperm,大麻科,Cannabaceae,朴屬,Celtis,沙楠子樹,Celtis biondii,Pamp.,False,
被子植物,Angiosperm,大麻科,Cannabaceae,朴屬,Celtis,石朴,Celtis formosana,Hayata,False,
被子植物,Angiosperm,大麻科,Cannabaceae,朴屬,Celtis,小葉朴,Celtis nervosa,Hemsl.,False,
被子植物,Angiosperm,大麻科,Cannabaceae,朴屬,Celtis,菲律賓朴樹,Celtis philippensis,Blanco,False,
被子植物,Angiosperm,大麻科,Cannabaceae,朴屬,Celtis,朴樹 / 沙朴,Celtis sinensis,Pers.,False,沙朴
被子植物,Angiosperm,大麻科,Cannabaceae,葎草屬,Humulus,葎草,Humulus scandens,(Lour.) Merr.,False,
被子植物,Angiosperm,大麻科,Cannabaceae,山黃麻屬,Trema,銳葉山黃麻,Trema cannabina,Lour.,False,
被子植物,Angiosperm,大麻科,Cannabaceae,山黃麻屬,Trema,山黃麻,Trema orientalis,(L.) Blume,False,
被子植物,Angiosperm,大麻科,Cannabaceae,山黃麻屬,Trema,山油麻,Trema torentosa,(Roxb.) H.Hara,False,
被子植物,Angiosperm,桑科,Moraceae,波羅蜜屬,Artocarpus,麵包樹,Artocarpus treculianus,Elmer,False,
被子植物,Angiosperm,桑科,Moraceae,波羅蜜屬,Artocarpus,蘭嶼麵包樹,Artocarpus xanthocarpus,Merr.,False,
被子植物,Angiosperm,桑科,Moraceae,構樹屬,Broussonetia,小構樹,Broussonetia monoica,Hance,False,
被子植物,Angiosperm,桑科,Moraceae,構樹屬,Broussonetia,構樹,Broussonetia papyrifera,(L.) L’Hér. ex Vent.,False,
被子植物,Angiosperm,桑科,Moraceae,水蛇藤屬,Fatoua,細齒水蛇麻,Fatoua pilosa,Gaudich.,False,
被子植物,Angiosperm,桑科,Moraceae,水蛇藤屬,Fatoua,小蛇麻,Fatoua villosa,(Thunb.) Nakai,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,菲律賓榕,Ficus ampelos,Burm.f.,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,大果藤榕,Ficus aurantiacea var. parvifolia,(Corner) Corner,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,白榕,Ficus benjamina,L.,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,大葉雀榕,Ficus caulocarpa,(Miq.) Miq.,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,對葉榕,Ficus cumingii var. terminalifolia,(Elmer) Sata,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,假枇杷 / 牛奶榕,Ficus erecta,Thunb.,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,黃毛榕 / 大赦婆榕,Ficus esquiroliana,H.Lév.,False,大赦婆榕
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,豬母乳 / 黃果豬母乳,Ficus fistulosa,Reinw. ex Blume,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,天仙果 / 細葉天仙果,Ficus formosana,Maxim.,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,尖尾長葉榕,Ficus heteropleura,Blume,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,澀葉榕,Ficus irisana,Elmer,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,九丁榕,Ficus nervosa,B.Heyne ex Roth,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,全緣琴葉榕,Ficus pandurata,Hance,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,蔓榕 / 鵝鑾鼻蔓榕,Ficus pedunculosa,Miq.,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,綠島榕,Ficus pubinervis,Blume,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,薜荔,Ficus pumila,L.,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,愛玉子,Ficus pumila var. awkeotsang,(Makino) Corner,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,菩提樹,Ficus religiosa,L.,True,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,蘭嶼落葉榕,Ficus ruficaulis var. antaoensis,(Hayata) Hatus. & J.C.Liao,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,阿里山珍珠蓮 / 珍珠蓮,Ficus sarmentosa var. henryi,(King ex Oliv.) Corner,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,稜果榕,Ficus septica,Burm.f.,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,雀榕,Ficus superba var. japonica,Miq.,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,濱榕 / 菱葉濱榕,Ficus tannoensis,Hayata,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,山豬枷,Ficus tinctoria,G.Forst.,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,鈍葉毛果榕,Ficus trichocarpa var. obtusa,(Hassk.) Corner,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,越橘葉蔓榕,Ficus vaccinioides,Hemsl. & King,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,幹花榕,Ficus variegata var. garciae,(Elmer) Corner,False,
被子植物,Angiosperm,桑科,Moraceae,榕屬,Ficus,白肉榕,Ficus virgata,Reinw. ex Blume,False,
被子植物,Angiosperm,桑科,Moraceae,柘樹屬,Maclura,柘樹,Maclura cochinchinensis,(Lour.) Corner,False,
被子植物,Angiosperm,桑科,Moraceae,盤龍木屬,Malaisia,盤龍木,Malaisia scandens,(Lour.) Planch.,False,
被子植物,Angiosperm,桑科,Moraceae,桑屬,Morus,桑,Morus alba,L.,True,
被子植物,Angiosperm,桑科,Moraceae,桑屬,Morus,小葉桑,Morus australis,Poir.,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,苧麻屬,Boehmeria,序葉苧麻,Boehmeria clidemioides,Miq.,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,苧麻屬,Boehmeria,密花苧麻,Boehmeria densiflora,Hook. & Arn.,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,苧麻屬,Boehmeria,臺灣苧麻,Boehmeria formosana,Hayata,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,苧麻屬,Boehmeria,花蓮苧麻,Boehmeria hwaliensis,Y.C.Liu & F.Y.Lu,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,苧麻屬,Boehmeria,長穗苧麻,Boehmeria longispica,Steud.,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,苧麻屬,Boehmeria,苧麻,Boehmeria nivea,(L.) Gaudich.,True,
被子植物,Angiosperm,蕁麻科,Urticaceae,苧麻屬,Boehmeria,青苧麻,Boehmeria nivea var. tenacissima,(Roxb.) Miq.,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,苧麻屬,Boehmeria,華南苧麻,Boehmeria pilosiuscula,(Blume) Hassk.,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,苧麻屬,Boehmeria,畢祿山苧麻,Boehmeria pilushanensis,Y.C.Liu & F.Y.Lu,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,苧麻屬,Boehmeria,柄果苧麻,Boehmeria zollingeriana var. blinii,(H.Lév.) C.J.Chen,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,號角樹屬,Cecropia,號角樹,Cecropia peltata,L.,True,
被子植物,Angiosperm,蕁麻科,Urticaceae,蟲蟻麻屬,Chamabainia,蟲蟻麻,Chamabainia cuspidata,Wight,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,瘤冠麻屬,Cypholophus,瘤冠麻,Cypholophus moluccanus,(Blume) Miq.,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,水麻屬,Debregeasia,水麻,Debregeasia orientalis,C.J.Chen,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,咬人狗屬,Dendrocnide,紅頭咬人狗,Dendrocnide kotoensis,(Hayata ex Yamam.) B.L.Shih & Yuen P.Yang,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,咬人狗屬,Dendrocnide,咬人狗,Dendrocnide meyeniana,(Walp.) Chew,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,單蕊麻屬,Droguetia,單蕊麻,Droguetia iners subsp. urticoides,(Wight) Friis & Wilmot-Dear,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,樓梯草屬,Elatostema,銳齒樓梯草,Elatostema acuteserratum,B.L.Shih & Yuen P.Yang,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,樓梯草屬,Elatostema,稀齒樓梯草,Elatostema cuneatum,Wight,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,樓梯草屬,Elatostema,臺灣樓梯草,Elatostema cyrtandrifolium,(Zoll. & Moritzi) Miq.,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,樓梯草屬,Elatostema,食用樓梯草,Elatostema edule,C.B.Rob.,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,樓梯草屬,Elatostema,糙梗樓梯草,Elatostema hirtellipedunculatum,B.L.Shih & Yuen P.Yang,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,樓梯草屬,Elatostema,白背樓梯草,Elatostema hypoglaucum,B.L.Shih & Yuen P.Yang,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,樓梯草屬,Elatostema,狹葉樓梯草,Elatostema lineolatum,Wight,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,樓梯草屬,Elatostema,冷清草,Elatostema lineolatum var. majus,(Wight) Wedd.,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,樓梯草屬,Elatostema,微頭花樓梯草,Elatostema microcephalanthum,Hayata,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,樓梯草屬,Elatostema,多溝樓梯草,Elatostema multicanaliculatum,B.L.Shih & Yuen P.Yang,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,樓梯草屬,Elatostema,長圓樓梯草,Elatostema oblongifolium,S.H.Fu,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,樓梯草屬,Elatostema,絨莖樓梯草,Elatostema parvum,(Blume) Miq.,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,樓梯草屬,Elatostema,闊葉樓梯草,Elatostema platyphylloides,B.L.Shih & Yuen P.Yang,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,樓梯草屬,Elatostema,巒大冷清草,Elatostema platyphyllum,Wedd.,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,樓梯草屬,Elatostema,溪澗樓梯草,Elatostema rivulare,B.L.Shih & Yuen P.Yang,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,樓梯草屬,Elatostema,微粗毛樓梯草,Elatostema strigillosum,B.L.Shih & Yuen P.Yang,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,樓梯草屬,Elatostema,近革葉樓梯草,Elatostema subcoriaceum,B.L.Shih & Yuen P.Yang,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,樓梯草屬,Elatostema,裂葉樓梯草,Elatostema trilobulatum,(Hayata) T. Yamaz.,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,樓梯草屬,Elatostema,柔毛樓梯草,Elatostema villosum,B.L.Shih & Yuen P.Yang,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,蠍子草屬,Girardinia,蠍子草,Girardinia diversifolia,(Link) Friis,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,石薯屬,Gonostegia,糯米糰,Gonostegia hirta,(Blume) Miq.,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,石薯屬,Gonostegia,小葉石薯,Gonostegia matsudae,(Yamam.) Yamam. & Masam.,False,
被子植物,Angiosperm,蕁麻科,Urticaceae,石薯屬,Gonostegia,五蕊石薯,Gonostegia pentandra,(Roxb.) Miq.,False,
